50-cells.html:30 -	time	id	type	x	y
50-cells.html:128 -	770	23	1	50.572139303482594	126.56716417910451
50-cells.html:128 -	770	24	1	56.23383084577115	146.44776119402985
50-cells.html:128 -	770	25	1	124.66169154228852	129.85572139303488
50-cells.html:128 -	770	26	1	26.71641791044775	21.009950248756223
50-cells.html:128 -	770	27	1	82.80597014925375	111.70646766169156
50-cells.html:128 -	770	28	1	112.43283582089548	46.51741293532338
50-cells.html:128 -	770	29	1	64.81094527363184	99.43781094527363
50-cells.html:128 -	770	30	1	40.99502487562189	129.01990049751254
50-cells.html:128 -	770	31	1	81.20000000000003	79.1
50-cells.html:128 -	770	32	1	79.91000000000001	0.5300000000000004
50-cells.html:128 -	770	33	1	48.46766169154228	29.268656716417915
50-cells.html:128 -	770	34	1	147.17	104.94500000000002
50-cells.html:128 -	770	35	1	12.930348258706466	44.4129353233831
50-cells.html:128 -	770	36	1	112.01990049751251	121.74626865671638
50-cells.html:128 -	770	37	1	59.109452736318445	121.18407960199006
50-cells.html:128 -	770	38	1	86.50746268656715	55.069651741293534
50-cells.html:128 -	770	39	1	134.8855721393035	53.552238805970134
50-cells.html:128 -	770	40	1	63.839999999999996	141.06499999999994
50-cells.html:128 -	770	41	1	136.57711442786058	96.74626865671644
50-cells.html:128 -	770	42	1	17.159999999999997	91.02000000000002
50-cells.html:128 -	770	43	1	1.2338308457711453	90.0049751243781
50-cells.html:128 -	770	44	1	31.01492537313432	30.029850746268675
50-cells.html:128 -	770	45	1	32.616915422885555	40.243781094527364
50-cells.html:128 -	770	46	1	68.42999999999992	117.675
50-cells.html:128 -	770	47	1	95.00995024875625	9.671641791044781
50-cells.html:128 -	770	48	1	99.83582089552239	93.0696517412935
50-cells.html:128 -	770	49	1	82.35820895522383	12.915422885572141
50-cells.html:128 -	770	50	1	19.658415841584155	112.24752475247527
50-cells.html:128 -	780	1	1	70.955	50.93499999999999
50-cells.html:128 -	780	2	1	9.323383084577117	103.34328358208957
50-cells.html:128 -	780	3	1	84.78109452736322	95.16915422885575
50-cells.html:128 -	780	4	1	10.25373134328358	74.89054726368161
50-cells.html:128 -	780	5	1	4.169154228855721	30.378109452736318
50-cells.html:128 -	780	6	1	105.82089552238807	4.128641872824801e-16
50-cells.html:128 -	780	7	1	68.29353233830842	12.965174129353226
50-cells.html:128 -	780	8	1	145.55	79.00500000000004
50-cells.html:128 -	780	9	1	93.40298507462688	131.12935323383087
50-cells.html:128 -	780	10	1	132.50500000000002	66.64999999999998
50-cells.html:128 -	780	11	1	98.26865671641792	106.41293532338307
50-cells.html:128 -	780	12	1	114.125	35.615
50-cells.html:128 -	780	13	1	123.63499999999995	140.60499999999993
50-cells.html:128 -	780	14	1	143.66169154228857	139.09950248756218
50-cells.html:128 -	780	15	1	148.17412935323384	49.288557213930375
50-cells.html:128 -	780	16	1	73.05472636815922	29.94527363184081
50-cells.html:128 -	780	17	1	72.44776119402984	61.47761194029851
50-cells.html:128 -	780	18	1	15.194029850746263	32.44278606965173
50-cells.html:128 -	780	19	1	100.31840796019904	119.50248756218902
50-cells.html:128 -	780	20	1	137.74129353233837	38.22388059701496
50-cells.html:128 -	780	21	1	22.606965174129353	71.47761194029849
50-cells.html:128 -	780	22	1	107.62871287128712	137.4108910891089
50-cells.html:128 -	780	23	1	50.59203980099502	126.57711442786072
50-cells.html:128 -	780	24	1	56.21890547263683	146.29353233830855
50-cells.html:128 -	780	25	1	124.71641791044777	128.7064676616915
50-cells.html:128 -	780	26	1	26.572139303482594	21.18905472636816
50-cells.html:128 -	780	27	1	83.27363184079601	111.86069651741289
50-cells.html:128 -	780	28	1	112.73499999999996	48.02499999999999
50-cells.html:128 -	780	29	1	64.61691542288551	99.3731343283582
50-cells.html:128 -	780	30	1	40.975247524752454	128.49009900990092
50-cells.html:128 -	780	31	1	81.0995024875622	79.17412935323382
50-cells.html:128 -	780	32	1	79.86000000000004	1.1300000000000003
50-cells.html:128 -	780	33	1	48.37313432835819	29.96517412935323
50-cells.html:128 -	780	34	1	147.55940594059405	104.559405940594
50-cells.html:128 -	780	35	1	13.25870646766169	44.64676616915423
50-cells.html:128 -	780	36	1	111.85148514851491	121.70792079207921
50-cells.html:128 -	780	37	1	59.303482587064686	121.39303482587063
50-cells.html:128 -	780	38	1	86.10447761194033	55.41791044776123
50-cells.html:128 -	780	39	1	135.06930693069305	53.594059405940584
50-cells.html:128 -	780	40	1	64.18316831683164	141.38613861386136
50-cells.html:128 -	780	41	1	136.87499999999997	96.76500000000007
50-cells.html:128 -	780	42	1	17.253731343283594	91.85572139303484
50-cells.html:128 -	780	43	1	1.4749999999999999	89.93500000000007
50-cells.html:128 -	780	44	1	31.304999999999996	29.970000000000002
50-cells.html:128 -	780	45	1	32.447761194029844	40.29850746268656
50-cells.html:128 -	780	46	1	68.85074626865676	117.86069651741293
50-cells.html:128 -	780	47	1	94.82089552238799	9.805970149253735
50-cells.html:128 -	780	48	1	99.90547263681596	93.07960199004977
50-cells.html:128 -	780	49	1	81.80597014925374	13.000000000000002
50-cells.html:128 -	780	50	1	19.706467661691534	114.8507462686567
50-cells.html:128 -	790	1	1	72.26865671641788	50.15920398009954
50-cells.html:128 -	790	2	1	10	104.08457711442789
50-cells.html:128 -	790	3	1	84.30348258706469	94.54228855721396
50-cells.html:128 -	790	4	1	10.049751243781103	75.31343283582092
50-cells.html:128 -	790	5	1	4.164179104477611	30.42288557213931
50-cells.html:128 -	790	6	1	105.77611940298505	149.53731343283582
50-cells.html:128 -	790	7	1	68.215	13.655
50-cells.html:128 -	790	8	1	145.07999999999998	79
50-cells.html:128 -	790	9	1	92.11500000000001	131.41500000000002
50-cells.html:128 -	790	10	1	132.31840796019887	66.38805970149252
50-cells.html:128 -	790	11	1	98.30000000000001	106.32999999999998
50-cells.html:128 -	790	12	1	114.32338308457713	36.5771144278607
50-cells.html:128 -	790	13	1	123.89999999999993	140.325
50-cells.html:128 -	790	14	1	143.99502487562188	139.44278606965173
50-cells.html:128 -	790	15	1	148.03980099502488	49.42786069651743
50-cells.html:128 -	790	16	1	74.76616915422886	30.736318407960205
50-cells.html:128 -	790	17	1	71.72772277227723	61.60891089108911
50-cells.html:128 -	790	18	1	15.288557213930346	32.5273631840796
50-cells.html:128 -	790	19	1	100.28855721393035	119.48258706467665
50-cells.html:128 -	790	20	1	138.07960199004978	38.35323383084575
50-cells.html:128 -	790	21	1	21.562189054726367	70.31840796019902
50-cells.html:128 -	790	22	1	108.50248756218909	136.6318407960199
50-cells.html:128 -	790	23	1	50.681592039801	127.13930348258707
50-cells.html:128 -	790	24	1	56.3731343283582	146.21890547263683
50-cells.html:128 -	790	25	1	124.51741293532335	127.4129353233831
50-cells.html:128 -	790	26	1	26.328358208955237	21.0995024875622
50-cells.html:128 -	790	27	1	83.19999999999995	111.74000000000001
50-cells.html:128 -	790	28	1	111.82500000000003	49.53999999999999
50-cells.html:128 -	790	29	1	64.70646766169153	99.60696517412934
50-cells.html:128 -	790	30	1	40.85148514851484	127.95544554455444
50-cells.html:128 -	790	31	1	81.16915422885575	79.84577114427861
50-cells.html:128 -	790	32	1	79.65671641791049	1.8955223880597027
50-cells.html:128 -	790	33	1	48.23000000000002	29.9
50-cells.html:128 -	790	34	1	148.03482587064676	104.32338308457716
50-cells.html:128 -	790	35	1	13.497512437810945	44.73134328358209
50-cells.html:128 -	790	36	1	111.64676616915419	121.79601990049755
50-cells.html:128 -	790	37	1	58.12	120.85499999999999
50-cells.html:128 -	790	38	1	85.72636815920403	55.75124378109453
50-cells.html:128 -	790	39	1	134.65174129353224	53.22885572139303
50-cells.html:128 -	790	40	1	64.69500000000001	141.62500000000003
50-cells.html:128 -	790	41	1	136.88500000000002	97.19500000000001
50-cells.html:128 -	790	42	1	17.069306930693074	91.90099009900993
50-cells.html:128 -	790	43	1	1.599999999999999	90.05999999999997
50-cells.html:128 -	790	44	1	31.29353233830846	29.98009950248757
50-cells.html:128 -	790	45	1	32.47263681592041	40.30348258706466
50-cells.html:128 -	790	46	1	69.00000000000003	118.43069306930691
50-cells.html:128 -	790	47	1	95.0149253731343	9.383084577114435
50-cells.html:128 -	790	48	1	99.78500000000005	93.08500000000001
50-cells.html:128 -	790	49	1	81.77114427860701	13.33333333333333
50-cells.html:128 -	790	50	1	20.19306930693069	116.03465346534657
50-cells.html:128 -	800	1	1	73.76732673267323	49.60891089108908
50-cells.html:128 -	800	2	1	10.507462686567164	104.8407960199005
50-cells.html:128 -	800	3	1	83.60199004975124	93.89054726368158
50-cells.html:128 -	800	4	1	10.054726368159212	75.57711442786075
50-cells.html:128 -	800	5	1	3.985074626865673	30.930348258706484
50-cells.html:128 -	800	6	1	105.45771144278606	149.03482587064676
50-cells.html:128 -	800	7	1	68.08955223880596	14.129353233830845
50-cells.html:128 -	800	8	1	144.915	78.86999999999996
50-cells.html:128 -	800	9	1	92.0149253731343	131.4975124378109
50-cells.html:128 -	800	10	1	132.17910447761193	66.19900497512438
50-cells.html:128 -	800	11	1	98.47999999999995	106.375
50-cells.html:128 -	800	12	1	115.59900990099014	38.16831683168316
50-cells.html:128 -	800	13	1	124.08999999999999	140.24500000000006
50-cells.html:128 -	800	14	1	143.1592039800995	138.94029850746278
50-cells.html:128 -	800	15	1	147.2636815920398	50.06467661691542
50-cells.html:128 -	800	16	1	76.24752475247527	31.163366336633672
50-cells.html:128 -	800	17	1	70.88557213930348	61.39800995024876
50-cells.html:128 -	800	18	1	15.104477611940295	32.43283582089552
50-cells.html:128 -	800	19	1	100.2487562189055	119.4179104477612
50-cells.html:128 -	800	20	1	138.83168316831686	38.4207920792079
50-cells.html:128 -	800	21	1	20.73762376237623	71.14356435643562
50-cells.html:128 -	800	22	1	109.20895522388057	136.2636815920397
50-cells.html:128 -	800	23	1	51.23500000000001	127.65499999999994
50-cells.html:128 -	800	24	1	56.80099502487559	146.44776119402994
50-cells.html:128 -	800	25	1	124.21393034825873	126.1641791044776
50-cells.html:128 -	800	26	1	26.29353233830845	21.1044776119403
50-cells.html:128 -	800	27	1	83.47000000000004	111.64499999999998
50-cells.html:128 -	800	28	1	110.7363184079602	50.27363184079603
50-cells.html:128 -	800	29	1	64.73134328358212	100.27363184079597
50-cells.html:128 -	800	30	1	41.18407960199005	127.84577114427861
50-cells.html:128 -	800	31	1	81.3880597014925	80.10945273631842
50-cells.html:128 -	800	32	1	79.33	2.1099999999999994
50-cells.html:128 -	800	33	1	48.353233830845795	29.547263681592025
50-cells.html:128 -	800	34	1	148.07960199004975	104.05472636815921
50-cells.html:128 -	800	35	1	13.43283582089552	44.64676616915423
50-cells.html:128 -	800	36	1	111.74129353233835	121.73134328358209
50-cells.html:128 -	800	37	1	56.74000000000001	120.20499999999997
50-cells.html:128 -	800	38	1	85.48756218905471	55.93034825870646
50-cells.html:128 -	800	39	1	133.70646766169153	52.60199004975125
50-cells.html:128 -	800	40	1	65.509900990099	142.0049504950494
50-cells.html:128 -	800	41	1	136.80597014925368	97.681592039801
50-cells.html:128 -	800	42	1	16.805970149253724	91.97512437810944
50-cells.html:128 -	800	43	1	1.5445544554455437	90.07920792079211
50-cells.html:128 -	800	44	1	31.35820895522389	29.965174129353226
50-cells.html:128 -	800	45	1	32.537313432835816	40.18407960199004
50-cells.html:128 -	800	46	1	68.57635467980299	119.49753694581285
50-cells.html:128 -	800	47	1	94.91499999999998	9.124999999999996
50-cells.html:128 -	800	48	1	99.07960199004974	92.83582089552237
50-cells.html:128 -	800	49	1	81.76499999999993	13.225000000000005
50-cells.html:128 -	800	50	1	21.084577114427862	116.457711442786
50-cells.html:128 -	810	1	1	74.78109452736312	49.2636815920398
50-cells.html:128 -	810	2	1	11.303482587064675	105.457711442786
50-cells.html:128 -	810	3	1	83.46268656716418	93.75621890547262
50-cells.html:128 -	810	4	1	10.034825870646763	75.64676616915423
50-cells.html:128 -	810	5	1	3.6683168316831685	31.26237623762378
50-cells.html:128 -	810	6	1	105.27860696517412	148.36318407960198
50-cells.html:128 -	810	7	1	68.06500000000004	14.284999999999995
50-cells.html:128 -	810	8	1	144.90547263681592	79.00995024875621
50-cells.html:128 -	810	9	1	91.910447761194	131.56218905472647
50-cells.html:128 -	810	10	1	131.205	65.29499999999999
50-cells.html:128 -	810	11	1	98.86069651741292	106.28358208955224
50-cells.html:128 -	810	12	1	116.7462686567164	38.95522388059699
50-cells.html:128 -	810	13	1	124.33333333333327	140.4228855721393
50-cells.html:128 -	810	14	1	142.53731343283582	138.1741293532339
50-cells.html:128 -	810	15	1	146.665	50.78500000000002
50-cells.html:128 -	810	16	1	77.03482587064676	31.40796019900498
50-cells.html:128 -	810	17	1	69.61691542288561	61.30845771144277
50-cells.html:128 -	810	18	1	14.945000000000002	32.56499999999999
50-cells.html:128 -	810	19	1	100	119.23880597014931
50-cells.html:128 -	810	20	1	139.66336633663354	38.20792079207922
50-cells.html:128 -	810	21	1	20.4009900990099	72.60891089108905
50-cells.html:128 -	810	22	1	109.86567164179107	135.73631840796017
50-cells.html:128 -	810	23	1	51.53731343283581	128.15920398009948
50-cells.html:128 -	810	24	1	56.87064676616915	146.25373134328373
50-cells.html:128 -	810	25	1	124.03482587064678	125.93532338308455
50-cells.html:128 -	810	26	1	26.363184079602	21.029850746268668
50-cells.html:128 -	810	27	1	83.57711442786069	111.2985074626866
50-cells.html:128 -	810	28	1	109.48258706467657	51.38308457711441
50-cells.html:128 -	810	29	1	64.23383084577117	100.90547263681589
50-cells.html:128 -	810	30	1	41.165	128.01500000000001
50-cells.html:128 -	810	31	1	81.24875621890547	80.27363184079603
50-cells.html:128 -	810	32	1	79.24378109452742	2.009950248756219
50-cells.html:128 -	810	33	1	48.437810945273625	29.3681592039801
50-cells.html:128 -	810	34	1	148.2537313432836	104.07462686567165
50-cells.html:128 -	810	35	1	13.120000000000001	44.69499999999999
50-cells.html:128 -	810	36	1	111.72139303482588	121.5721393034826
50-cells.html:128 -	810	37	1	56.43499999999999	120.05499999999998
50-cells.html:128 -	810	38	1	85.06965174129351	55.99502487562187
50-cells.html:128 -	810	39	1	133.5323383084577	51.87064676616916
50-cells.html:128 -	810	40	1	66.48756218905474	142.60199004975127
50-cells.html:128 -	810	41	1	136.7412935323384	98.57213930348263
50-cells.html:128 -	810	42	1	16.507462686567163	92.44278606965175
50-cells.html:128 -	810	43	1	1.5049999999999986	90.38000000000002
50-cells.html:128 -	810	44	1	31.179104477611947	30.08457711442785
50-cells.html:128 -	810	45	1	32.45771144278606	40.3233830845771
50-cells.html:128 -	810	46	1	68.36815920398014	120.73631840796016
50-cells.html:128 -	810	47	1	95.07500000000002	8.620000000000003
50-cells.html:128 -	810	48	1	98.5621890547264	92.51741293532336
50-cells.html:128 -	810	49	1	81.9303482587065	13.412935323383074
50-cells.html:128 -	810	50	1	21.92537313432837	117.9452736318408
50-cells.html:128 -	820	1	1	76.00000000000003	48.63681592039801
50-cells.html:128 -	820	2	1	12.724999999999996	105.84500000000004
50-cells.html:128 -	820	3	1	84.16999999999996	94.08499999999998
50-cells.html:128 -	820	4	1	10.205000000000004	76.12499999999999
50-cells.html:128 -	820	5	1	3.6567164179104474	31.49253731343282
50-cells.html:128 -	820	6	1	105.27000000000001	147.94
50-cells.html:128 -	820	7	1	68.2487562189055	14.124378109452731
50-cells.html:128 -	820	8	1	145.0547263681592	78.70646766169153
50-cells.html:128 -	820	9	1	92.27860696517413	131.3084577114428
50-cells.html:128 -	820	10	1	130.59701492537326	65.36815920398013
50-cells.html:128 -	820	11	1	99.17412935323388	106.28358208955227
50-cells.html:128 -	820	12	1	117.88059701492534	39.562189054726375
50-cells.html:128 -	820	13	1	124.92	140.41499999999994
50-cells.html:128 -	820	14	1	142.17412935323384	137.76616915422886
50-cells.html:128 -	820	15	1	146.3233830845771	51.50248756218904
50-cells.html:128 -	820	16	1	77.63184079601984	31.35820895522389
50-cells.html:128 -	820	17	1	68.31840796019901	61.02985074626868
50-cells.html:128 -	820	18	1	15.029850746268663	32.89054726368158
50-cells.html:128 -	820	19	1	100.00497512437813	119.00995024875618
50-cells.html:128 -	820	20	1	140.65671641791036	37.48756218905473
50-cells.html:128 -	820	21	1	20.400000000000002	73.76
50-cells.html:128 -	820	22	1	109.96517412935326	135.8905472636816
50-cells.html:128 -	820	23	1	51.68656716417912	128.33333333333331
50-cells.html:128 -	820	24	1	56.91542288557217	146.27363184079596
50-cells.html:128 -	820	25	1	123.92537313432832	125.87064676616916
50-cells.html:128 -	820	26	1	26.68159203980098	21.019900497512435
50-cells.html:128 -	820	27	1	83.407960199005	111.1094527363184
50-cells.html:128 -	820	28	1	108.79601990049757	52.412935323383095
50-cells.html:128 -	820	29	1	63.74129353233829	101.7462686567164
50-cells.html:128 -	820	30	1	41.019900497512424	128.10945273631845
50-cells.html:128 -	820	31	1	80.970297029703	81.34653465346533
50-cells.html:128 -	820	32	1	79.13432835820896	1.6218905472636829
50-cells.html:128 -	820	33	1	48.427860696517385	29.56716417910448
50-cells.html:128 -	820	34	1	148.1980198019802	104.46039603960402
50-cells.html:128 -	820	35	1	12.889999999999997	44.885
50-cells.html:128 -	820	36	1	111.771144278607	121.89054726368163
50-cells.html:128 -	820	37	1	56.34328358208957	119.9651741293533
50-cells.html:128 -	820	38	1	84.43781094527358	55.88557213930345
50-cells.html:128 -	820	39	1	133.6467661691541	51.313432835820876
50-cells.html:128 -	820	40	1	66.67661691542293	142.66169154228854
50-cells.html:128 -	820	41	1	136.54726368159197	99.49751243781094
50-cells.html:128 -	820	42	1	14.604999999999997	92.65500000000004
50-cells.html:128 -	820	43	1	0.2178217821782188	90.22277227722768
50-cells.html:128 -	820	44	1	31.402985074626862	29.950248756218897
50-cells.html:128 -	820	45	1	32.43999999999999	40.214999999999954
50-cells.html:128 -	820	46	1	68.56218905472635	121.4328358208955
50-cells.html:128 -	820	47	1	94.94029850746267	8.29353233830846
50-cells.html:128 -	820	48	1	99.3084577114428	92.16417910447765
50-cells.html:128 -	820	49	1	82.00995024875628	13.65671641791045
50-cells.html:128 -	820	50	1	22.283582089552247	119.59701492537313
50-cells.html:128 -	830	1	1	76.592039800995	48.41293532338306
50-cells.html:128 -	830	2	1	14.601990049751237	106.01492537313435
50-cells.html:128 -	830	3	1	85.00995024875621	94.19402985074625
50-cells.html:128 -	830	4	1	10.174129353233834	76.59701492537316
50-cells.html:128 -	830	5	1	3.592039800995025	31.810945273631845
50-cells.html:128 -	830	6	1	105.50500000000004	148.13
50-cells.html:128 -	830	7	1	68.50990099009903	14.232673267326732
50-cells.html:128 -	830	8	1	145.509900990099	78.049504950495
50-cells.html:128 -	830	9	1	92.28855721393033	131.3333333333332
50-cells.html:128 -	830	10	1	130.79601990049753	65.44278606965173
50-cells.html:128 -	830	11	1	99.37810945273633	106.29850746268653
50-cells.html:128 -	830	12	1	119.31499999999998	39.765
50-cells.html:128 -	830	13	1	124.98507462686571	140.24378109452746
50-cells.html:128 -	830	14	1	141.7810945273632	137.42786069651737
50-cells.html:128 -	830	15	1	146.25870646766168	51.71641791044779
50-cells.html:128 -	830	16	1	78.11000000000001	31.06999999999999
50-cells.html:128 -	830	17	1	68.12499999999997	61.07999999999997
50-cells.html:128 -	830	18	1	14.796019900497516	33.07462686567163
50-cells.html:128 -	830	19	1	100.02499999999996	118.96499999999996
50-cells.html:128 -	830	20	1	141	36.63366336633661
50-cells.html:128 -	830	21	1	20.455445544554458	75.14356435643566
50-cells.html:128 -	830	22	1	109.90049751243778	135.77114427860695
50-cells.html:128 -	830	23	1	51.68656716417908	128.39800995024868
50-cells.html:128 -	830	24	1	57.02487562189056	146.30348258706465
50-cells.html:128 -	830	25	1	123.65671641791045	125.75124378109452
50-cells.html:128 -	830	26	1	26.293532338308477	21.014925373134332
50-cells.html:128 -	830	27	1	83.50746268656717	111.10945273631847
50-cells.html:128 -	830	28	1	108.7761194029851	52.73134328358209
50-cells.html:128 -	830	29	1	63.31840796019901	103.02985074626866
50-cells.html:128 -	830	30	1	41.10945273631842	128.4129353233832
50-cells.html:128 -	830	31	1	79.27227722772277	81.52475247524751
50-cells.html:128 -	830	32	1	79.23267326732677	1.2326732673267333
50-cells.html:128 -	830	33	1	48.308457711442784	29.39303482587066
50-cells.html:128 -	830	34	1	148.318407960199	104.78109452736321
50-cells.html:128 -	830	35	1	12.900497512437813	45.134328358208954
50-cells.html:128 -	830	36	1	111.90049751243782	121.59701492537316
50-cells.html:128 -	830	37	1	56.159203980099534	119.53233830845771
50-cells.html:128 -	830	38	1	83.855	56.46499999999998
50-cells.html:128 -	830	39	1	134.00995024875616	50.42288557213927
50-cells.html:128 -	830	40	1	66.72139303482585	142.72139303482592
50-cells.html:128 -	830	41	1	136.32338308457705	99.58208955223878
50-cells.html:128 -	830	42	1	12.980099502487565	93.49253731343285
50-cells.html:128 -	830	43	1	149.54455445544554	90.22772277227729
50-cells.html:128 -	830	44	1	31.41000000000001	30.065
50-cells.html:128 -	830	45	1	32.22885572139303	40.3830845771144
50-cells.html:128 -	830	46	1	68.8168316831683	121.69801980198024
50-cells.html:128 -	830	47	1	94.69154228855722	7.805970149253731
50-cells.html:128 -	830	48	1	99.82587064676618	92.11442786069652
50-cells.html:128 -	830	49	1	82.35323383084582	14.054726368159205
50-cells.html:128 -	830	50	1	22.42786069651741	121.1094527363184
50-cells.html:128 -	840	1	1	76.49253731343286	48.44776119402987
50-cells.html:128 -	840	2	1	15.969999999999995	106.50000000000001
50-cells.html:128 -	840	3	1	85.55223880597019	94.0995024875622
50-cells.html:128 -	840	4	1	10.075000000000001	77.35500000000002
50-cells.html:128 -	840	5	1	3.55223880597015	32.0597014925373
50-cells.html:128 -	840	6	1	105.13432835820895	147.81592039800992
50-cells.html:128 -	840	7	1	68.66336633663367	14.044554455445544
50-cells.html:128 -	840	8	1	145.48768472906403	76.54679802955663
50-cells.html:128 -	840	9	1	92.63184079601987	131.32338308457707
50-cells.html:128 -	840	10	1	131.28000000000003	65.55500000000004
50-cells.html:128 -	840	11	1	99.14427860696517	106.35323383084581
50-cells.html:128 -	840	12	1	120.36138613861384	39.490099009900995
50-cells.html:128 -	840	13	1	124.99004975124383	140.34328358208953
50-cells.html:128 -	840	14	1	141.46268656716418	137.20398009950245
50-cells.html:128 -	840	15	1	146.215	51.630000000000024
50-cells.html:128 -	840	16	1	78.4577114427861	31.14925373134328
50-cells.html:128 -	840	17	1	67.8208955223881	61.004975124378106
50-cells.html:128 -	840	18	1	14.925373134328355	33.29353233830849
50-cells.html:128 -	840	19	1	99.87064676616917	118.98009950248756
50-cells.html:128 -	840	20	1	141.25870646766165	35.93532338308456
50-cells.html:128 -	840	21	1	20.716417910447763	76.7810945273632
50-cells.html:128 -	840	22	1	109.56500000000004	135.67
50-cells.html:128 -	840	23	1	51.44776119402987	128.12437810945278
50-cells.html:128 -	840	24	1	57.08955223880599	146.32835820895528
50-cells.html:128 -	840	25	1	123.6119402985074	126.05970149253734
50-cells.html:128 -	840	26	1	26.32338308457712	20.88557213930349
50-cells.html:128 -	840	27	1	83.48258706467665	111.18905472636814
50-cells.html:128 -	840	28	1	108.62686567164187	52.716417910447774
50-cells.html:128 -	840	29	1	62.65174129353231	103.70646766169153
50-cells.html:128 -	840	30	1	41.16915422885571	128.99004975124373
50-cells.html:128 -	840	31	1	77.84653465346537	81.64851485148517
50-cells.html:128 -	840	32	1	79.77114427860691	0.6616915422885559
50-cells.html:128 -	840	33	1	48.35323383084576	29.56218905472638
50-cells.html:128 -	840	34	1	148.4278606965174	104.97014925373138
50-cells.html:128 -	840	35	1	12.91542288557214	45.15920398009951
50-cells.html:128 -	840	36	1	112.04500000000004	121.47499999999997
50-cells.html:128 -	840	37	1	55.676616915422876	119.14925373134331
50-cells.html:128 -	840	38	1	83.43500000000003	56.77999999999997
50-cells.html:128 -	840	39	1	134.19500000000002	49.95000000000001
50-cells.html:128 -	840	40	1	66.96019900497511	143.23383084577117
50-cells.html:128 -	840	41	1	136.6268656716418	99.3681592039801
50-cells.html:128 -	840	42	1	11.435643564356432	94.33168316831684
50-cells.html:128 -	840	43	1	148.65346534653466	89.529702970297
50-cells.html:128 -	840	44	1	31.751243781094523	29.920398009950244
50-cells.html:128 -	840	45	1	32.27363184079602	40.26865671641792
50-cells.html:128 -	840	46	1	68.77722772277237	121.19306930693072
50-cells.html:128 -	840	47	1	94.31499999999997	7.6300000000000034
50-cells.html:128 -	840	48	1	100.38805970149257	92.14427860696517
50-cells.html:128 -	840	49	1	82.43781094527361	14.791044776119417
50-cells.html:128 -	840	50	1	22.56716417910445	122.48756218905474
50-cells.html:128 -	850	1	1	76.36318407960195	48.39303482587066
50-cells.html:128 -	850	2	1	17.83084577114427	106.74129353233835
50-cells.html:128 -	850	3	1	85.89552238805972	93.75124378109454
50-cells.html:128 -	850	4	1	9.756218905472634	77.51243781094533
50-cells.html:128 -	850	5	1	3.4875621890547266	32.28358208955225
50-cells.html:128 -	850	6	1	104.08457711442782	147.32338308457713
50-cells.html:128 -	850	7	1	68.06965174129355	13.696517412935325
50-cells.html:128 -	850	8	1	145.5273631840796	75.3781094527363
50-cells.html:128 -	850	9	1	92.99502487562187	131.30845771144283
50-cells.html:128 -	850	10	1	131.25742574257416	65.45544554455445
50-cells.html:128 -	850	11	1	98.84577114427864	106.64179104477611
50-cells.html:128 -	850	12	1	121.32338308457712	39.203980099502495
50-cells.html:128 -	850	13	1	124.8308457711443	140.1890547263681
50-cells.html:128 -	850	14	1	141.5	137.28500000000003
50-cells.html:128 -	850	15	1	146.2029702970297	51.50000000000001
50-cells.html:128 -	850	16	1	78.4029850746268	31.074626865671632
50-cells.html:128 -	850	17	1	67.65671641791042	61.14925373134331
50-cells.html:128 -	850	18	1	14.805970149253735	33.278606965174134
50-cells.html:128 -	850	19	1	99.90049751243781	119.16915422885569
50-cells.html:128 -	850	20	1	141.27363184079604	34.33830845771144
50-cells.html:128 -	850	21	1	20.855721393034813	77.6865671641791
50-cells.html:128 -	850	22	1	109.6915422885572	135.5373134328358
50-cells.html:128 -	850	23	1	51.527363184079626	127.90049751243781
50-cells.html:128 -	850	24	1	57.35323383084575	146.45273631840809
50-cells.html:128 -	850	25	1	123.42288557213932	125.95024875621895
50-cells.html:128 -	850	26	1	26.253731343283576	21.00995024875623
50-cells.html:128 -	850	27	1	83.45273631840797	111.44278606965176
50-cells.html:128 -	850	28	1	108.53233830845774	52.90547263681594
50-cells.html:128 -	850	29	1	60.80099502487563	104.10447761194028
50-cells.html:128 -	850	30	1	41.25870646766168	128.8855721393034
50-cells.html:128 -	850	31	1	76.48756218905477	81.98507462686567
50-cells.html:128 -	850	32	1	79.76616915422883	0.5621890547263683
50-cells.html:128 -	850	33	1	48.33830845771143	29.497512437810958
50-cells.html:128 -	850	34	1	148.5148514851485	105.12871287128712
50-cells.html:128 -	850	35	1	12.592039800995028	45.507462686567166
50-cells.html:128 -	850	36	1	112.51741293532342	120.79104477611939
50-cells.html:128 -	850	37	1	55.80198019801983	118.6980198019802
50-cells.html:128 -	850	38	1	83.44999999999996	56.895
50-cells.html:128 -	850	39	1	134.73134328358213	48.98507462686568
50-cells.html:128 -	850	40	1	66.85572139303474	143.31343283582103
50-cells.html:128 -	850	41	1	137.28358208955228	98.86567164179108
50-cells.html:128 -	850	42	1	10.649999999999997	94.60000000000005
50-cells.html:128 -	850	43	1	148.45273631840797	88.75621890547268
50-cells.html:128 -	850	44	1	31.577114427860707	30.00995024875623
50-cells.html:128 -	850	45	1	32.35820895522387	40.16417910447761
50-cells.html:128 -	850	46	1	68.7611940298508	121.00995024875623
50-cells.html:128 -	850	47	1	93.83084577114428	7.55223880597015
50-cells.html:128 -	850	48	1	100.94500000000002	92.58499999999991
50-cells.html:128 -	850	49	1	82.26368159203979	15.606965174129362
